"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","segment","Postal Code","city","state","country","Product ID","Product Name","Sub-Category","category","sales","quantity","discount","profit","Shipping Cost","Order Priority"
21324,ID-2016-HW149357-42472,"2016-04-12","2016-04-13",First Class,HW-149357,Helen Wasserman,Corporate,"",Armidale,New South Wales,Australia,TEC-CO-4785,"HP Personal Copier, Digital",Copiers,Technology,669.222,6,0.1,7.362,98.16,High
44437,IS-2016-JB592563-42472,"2016-04-12","2016-04-14",Second Class,JB-592563,Joni Blumstein,Consumer,"",Ashqelon,Southern,Israel,OFF-AR-3545,"Boston Pencil Sharpener, Water Color",Art,Office Supplies,29.22,1,0.0,3.78,3.31,Medium
50914,IZ-2016-JH618061-42472,"2016-04-12","2016-04-12",Same Day,JH-618061,Justin Hirsh,Consumer,"",Baghdad,Baghdad,Iraq,FUR-BO-3899,"Dania Floating Shelf Set, Pine",Bookcases,Furniture,170.7,1,0.0,58.02,22.78,Medium
28623,ID-2016-EJ137207-42472,"2016-04-12","2016-04-15",Second Class,EJ-137207,Ed Jacobs,Consumer,"",Canberra,Australian Capital Territory,Australia,TEC-AC-4158,"Enermax Keyboard, USB",Accessories,Technology,100.404,2,0.4,-25.116,10.15,Medium
3993,US-2016-RP193905-42475,"2016-04-15","2016-04-19",Standard Class,RP-193905,Resi Pölking,Consumer,"",Mendoza,Mendoza,Argentina,TEC-AC-5221,"Memorex Numeric Keypad, Erganomic",Accessories,Technology,74.736,4,0.4,-0.064,6.329,Medium
44307,NI-2016-AM36095-42475,"2016-04-15","2016-04-17",First Class,AM-36095,Alice McCarthy,Corporate,"",Maiduguri,Borno,Nigeria,TEC-CO-5997,"Sharp Fax Machine, Color",Copiers,Technology,89.127,1,0.7,-184.203,18.35,Medium
3992,US-2016-RP193905-42475,"2016-04-15","2016-04-19",Standard Class,RP-193905,Resi Pölking,Consumer,"",Mendoza,Mendoza,Argentina,OFF-BI-2881,"Acco 3-Hole Punch, Clear",Binders,Office Supplies,23.664,4,0.7,-41.856,2.081,Medium
3994,US-2016-RP193905-42475,"2016-04-15","2016-04-19",Standard Class,RP-193905,Resi Pölking,Consumer,"",Mendoza,Mendoza,Argentina,TEC-AC-5115,"Logitech Keyboard, Bluetooth",Accessories,Technology,57.96,2,0.4,-14.52,3.584,Medium
20336,ID-2016-LC168707-42475,"2016-04-15","2016-04-21",Standard Class,LC-168707,Lena Cacioppo,Consumer,"",Melbourne,Victoria,Australia,OFF-BI-2882,"Acco 3-Hole Punch, Durable",Binders,Office Supplies,199.206,7,0.1,-20.034,31.21,Low
48289,AU-2016-AH5858-42475,"2016-04-15","2016-04-19",Standard Class,AH-5858,Angele Hood,Consumer,"",Vienna,Vienna,Austria,TEC-CO-4769,"HP Fax and Copier, Color",Copiers,Technology,174.33,1,0.0,71.46,31.58,High
3991,US-2016-RP193905-42475,"2016-04-15","2016-04-19",Standard Class,RP-193905,Resi Pölking,Consumer,"",Mendoza,Mendoza,Argentina,OFF-SU-4985,"Kleencut Scissors, Easy Grip",Supplies,Office Supplies,66.948,7,0.4,-15.652,5.461,Medium
27642,ID-2016-TB212507-42476,"2016-04-16","2016-04-19",First Class,TB-212507,Tim Brockman,Consumer,"",Gold Coast,Queensland,Australia,OFF-LA-6036,"Smead File Folder Labels, Alphabetical",Labels,Office Supplies,46.98,6,0.1,-1.08,13.94,High
42686,EG-2016-CG252038-42476,"2016-04-16","2016-04-20",Standard Class,CG-252038,Claire Gute,Consumer,"",Sohag,Suhaj,Egypt,OFF-ST-6273,"Tenex Shelving, Industrial",Storage,Office Supplies,110.28,2,0.0,20.94,9.01,Medium
41948,CA-2016-ED388523-42477,"2016-04-17","2016-04-17",Same Day,ED-388523,Emily Ducich,Home Office,"",Montréal,Quebec,Canada,OFF-AR-3548,"Boston Pens, Fluorescent",Art,Office Supplies,15.48,1,0.0,2.61,3.27,Critical
43532,AM-2016-MG76956-42477,"2016-04-17","2016-04-23",Standard Class,MG-76956,Maureen Gnade,Consumer,"",Vanadzor,Lori,Armenia,OFF-PA-4001,"Eaton Message Books, Recycled",Paper,Office Supplies,20.49,1,0.0,2.85,2.08,Low
46644,ML-2016-CC222079-42478,"2016-04-18","2016-04-22",Second Class,CC-222079,Chris Cortes,Consumer,"",Bamako,Bamako,Mali,TEC-CO-3703,"Canon Personal Copier, Color",Copiers,Technology,144.18,1,0.0,7.2,3.22,Medium
46647,ML-2016-CC222079-42478,"2016-04-18","2016-04-22",Second Class,CC-222079,Chris Cortes,Consumer,"",Bamako,Bamako,Mali,TEC-MA-4193,"Epson Card Printer, Durable",Machines,Technology,680.28,4,0.0,231.24,57.3,Medium
46645,ML-2016-CC222079-42478,"2016-04-18","2016-04-22",Second Class,CC-222079,Chris Cortes,Consumer,"",Bamako,Bamako,Mali,TEC-MA-5007,"Konica Inkjet, White",Machines,Technology,621.18,2,0.0,236.04,29.14,Medium
46646,ML-2016-CC222079-42478,"2016-04-18","2016-04-22",Second Class,CC-222079,Chris Cortes,Consumer,"",Bamako,Bamako,Mali,OFF-AR-3554,"Boston Sketch Pad, Fluorescent",Art,Office Supplies,99.72,2,0.0,0.0,7.01,Medium
29629,IN-2016-LC168857-42478,"2016-04-18","2016-04-19",First Class,LC-168857,Lena Creighton,Consumer,"",Sydney,New South Wales,Australia,TEC-CO-6012,"Sharp Wireless Fax, Laser",Copiers,Technology,1601.64,5,0.1,587.19,511.47,Critical
50012,MZ-2016-EH400587-42479,"2016-04-19","2016-04-23",Standard Class,EH-400587,Erica Hernandez,Home Office,"",Beira,Sofala,Mozambique,TEC-PH-5341,"Nokia Headset, VoIP",Phones,Technology,73.2,1,0.0,30.72,4.85,Medium
2257,US-2016-MS179805-42479,"2016-04-19","2016-04-22",Second Class,MS-179805,Michael Stewart,Corporate,"",Buenos Aires,Buenos Aires,Argentina,OFF-PA-4161,"Enermax Memo Slips, Premium",Paper,Office Supplies,25.056,4,0.4,-16.304,1.197,Medium
50013,MZ-2016-EH400587-42479,"2016-04-19","2016-04-23",Standard Class,EH-400587,Erica Hernandez,Home Office,"",Beira,Sofala,Mozambique,FUR-BO-3647,"Bush Stackable Bookrack, Pine",Bookcases,Furniture,126.03,1,0.0,26.46,5.61,Medium
50015,MZ-2016-EH400587-42479,"2016-04-19","2016-04-23",Standard Class,EH-400587,Erica Hernandez,Home Office,"",Beira,Sofala,Mozambique,OFF-SU-3002,"Acme Trimmer, High Speed",Supplies,Office Supplies,44.58,1,0.0,12.9,2.04,Medium
2253,US-2016-MS179805-42479,"2016-04-19","2016-04-22",Second Class,MS-179805,Michael Stewart,Corporate,"",Buenos Aires,Buenos Aires,Argentina,OFF-LA-4528,"Harbour Creations Color Coded Labels, Alphabetical",Labels,Office Supplies,10.176,2,0.4,-2.744,1.071,Medium
2255,US-2016-MS179805-42479,"2016-04-19","2016-04-22",Second Class,MS-179805,Michael Stewart,Corporate,"",Buenos Aires,Buenos Aires,Argentina,OFF-EN-5022,"Kraft Business Envelopes, Recycled",Envelopes,Office Supplies,24.384,4,0.4,1.584,1.578,Medium
2254,US-2016-MS179805-42479,"2016-04-19","2016-04-22",Second Class,MS-179805,Michael Stewart,Corporate,"",Buenos Aires,Buenos Aires,Argentina,OFF-ST-4252,"Fellowes Box, Single Width",Storage,Office Supplies,15.768,2,0.4,-8.432,1.201,Medium
50014,MZ-2016-EH400587-42479,"2016-04-19","2016-04-23",Standard Class,EH-400587,Erica Hernandez,Home Office,"",Beira,Sofala,Mozambique,TEC-MA-6132,"StarTech Calculator, Durable",Machines,Technology,80.16,2,0.0,12.0,4.68,Medium
2252,US-2016-MS179805-42479,"2016-04-19","2016-04-22",Second Class,MS-179805,Michael Stewart,Corporate,"",Buenos Aires,Buenos Aires,Argentina,FUR-CH-5379,"Novimex Executive Leather Armchair, Black",Chairs,Furniture,915.9,5,0.4,-15.3,73.363,Medium
2256,US-2016-MS179805-42479,"2016-04-19","2016-04-22",Second Class,MS-179805,Michael Stewart,Corporate,"",Buenos Aires,Buenos Aires,Argentina,FUR-CH-5793,"SAFCO Rocking Chair, Adjustable",Chairs,Furniture,384.72,7,0.4,6.3,42.826,Medium
2251,US-2016-MS179805-42479,"2016-04-19","2016-04-22",Second Class,MS-179805,Michael Stewart,Corporate,"",Buenos Aires,Buenos Aires,Argentina,OFF-SU-4127,"Elite Scissors, Easy Grip",Supplies,Office Supplies,38.64,4,0.4,-18.72,6.013,Medium
47623,AL-2016-GA45152-42480,"2016-04-20","2016-04-20",Same Day,GA-45152,George Ashbrook,Consumer,"",Shkoder,Shkodër,Albania,TEC-PH-3787,"Cisco Audio Dock, with Caller ID",Phones,Technology,182.07,1,0.0,40.05,59.24,Critical
50004,RS-2016-AJ780108-42482,"2016-04-22","2016-04-27",Standard Class,AJ-780108,Anthony Jacobs,Corporate,"",Astrakhan',Astrakhan',Russia,TEC-CO-5996,"Sharp Fax and Copier, Laser",Copiers,Technology,337.2,2,0.0,151.74,23.26,Medium
23205,IN-2016-JM158657-42483,"2016-04-23","2016-04-27",Standard Class,JM-158657,John Murray,Consumer,"",Griffith,New South Wales,Australia,OFF-SU-4137,"Elite Trimmer, Serrated",Supplies,Office Supplies,483.462,14,0.1,10.542,16.45,High
23203,IN-2016-JM158657-42483,"2016-04-23","2016-04-27",Standard Class,JM-158657,John Murray,Consumer,"",Griffith,New South Wales,Australia,OFF-ST-6231,"Tenex Box, Wire Frame",Storage,Office Supplies,42.039,3,0.1,11.619,5.68,High
23204,IN-2016-JM158657-42483,"2016-04-23","2016-04-27",Standard Class,JM-158657,John Murray,Consumer,"",Griffith,New South Wales,Australia,OFF-BI-2902,"Acco Binding Machine, Recycled",Binders,Office Supplies,231.525,5,0.1,43.725,14.91,High
46279,EN-2016-MM828042-42484,"2016-04-24","2016-04-27",Second Class,MM-828042,Muhammed MacIntyre,Corporate,"",Tartu,Tartumaa,Estonia,FUR-FU-4103,"Eldon Stacking Tray, Durable",Furnishings,Furniture,171.18,6,0.0,35.82,25.82,Medium
26915,IN-2016-RS198707-42484,"2016-04-24","2016-04-29",Second Class,RS-198707,Roy Skaria,Home Office,"",Port Macquarie,New South Wales,Australia,TEC-AC-4154,"Enermax Flash Drive, USB",Accessories,Technology,187.785,5,0.1,29.085,8.05,Medium
26913,IN-2016-RS198707-42484,"2016-04-24","2016-04-29",Second Class,RS-198707,Roy Skaria,Home Office,"",Port Macquarie,New South Wales,Australia,FUR-FU-6258,"Tenex Light Bulb, Duo Pack",Furnishings,Furniture,85.455,5,0.1,-1.095,12.07,Medium
46278,EN-2016-MM828042-42484,"2016-04-24","2016-04-27",Second Class,MM-828042,Muhammed MacIntyre,Corporate,"",Tartu,Tartumaa,Estonia,OFF-ST-4080,"Eldon Lockers, Single Width",Storage,Office Supplies,197.94,1,0.0,96.99,7.18,Medium
26912,IN-2016-RS198707-42484,"2016-04-24","2016-04-29",Second Class,RS-198707,Roy Skaria,Home Office,"",Port Macquarie,New South Wales,Australia,OFF-AP-3862,"Cuisinart Coffee Grinder, Silver",Appliances,Office Supplies,70.848,2,0.1,9.408,4.43,Medium
26916,IN-2016-RS198707-42484,"2016-04-24","2016-04-29",Second Class,RS-198707,Roy Skaria,Home Office,"",Port Macquarie,New South Wales,Australia,OFF-FA-2954,"Accos Rubber Bands, Metal",Fasteners,Office Supplies,120.96,8,0.1,29.52,11.94,Medium
26914,IN-2016-RS198707-42484,"2016-04-24","2016-04-29",Second Class,RS-198707,Roy Skaria,Home Office,"",Port Macquarie,New South Wales,Australia,OFF-SU-4127,"Elite Scissors, Easy Grip",Supplies,Office Supplies,86.94,4,0.1,7.62,9.31,Medium
2946,US-2016-LD168555-42485,"2016-04-25","2016-04-25",Same Day,LD-168555,Lela Donovan,Corporate,"",San Justo,Santa Fe,Argentina,OFF-BI-4830,"Ibico Index Tab, Economy",Binders,Office Supplies,10.41,5,0.7,-21.19,2.659,High
2947,US-2016-LD168555-42485,"2016-04-25","2016-04-25",Same Day,LD-168555,Lela Donovan,Corporate,"",San Justo,Santa Fe,Argentina,FUR-CH-4557,"Harbour Creations Steel Folding Chair, Adjustable",Chairs,Furniture,240.912,6,0.4,-144.648,20.883,High
2949,US-2016-LD168555-42485,"2016-04-25","2016-04-25",Same Day,LD-168555,Lela Donovan,Corporate,"",San Justo,Santa Fe,Argentina,TEC-AC-5099,"Logitech Flash Drive, Bluetooth",Accessories,Technology,24.408,2,0.4,-4.912,3.348,High
50712,IR-2016-CK259560-42485,"2016-04-25","2016-04-29",Standard Class,CK-259560,Clytie Kelty,Consumer,"",Hamadan,Hamadan,Iran,OFF-BI-3737,"Cardinal Index Tab, Clear",Binders,Office Supplies,29.04,4,0.0,10.08,3.17,High
50713,IR-2016-CK259560-42485,"2016-04-25","2016-04-29",Standard Class,CK-259560,Clytie Kelty,Consumer,"",Hamadan,Hamadan,Iran,OFF-AP-3584,"Breville Toaster, Silver",Appliances,Office Supplies,77.46,1,0.0,3.09,6.62,High
2951,US-2016-LD168555-42485,"2016-04-25","2016-04-25",Same Day,LD-168555,Lela Donovan,Corporate,"",San Justo,Santa Fe,Argentina,TEC-CO-3601,"Brother Ink, High-Speed",Copiers,Technology,58.006,1,0.402,-29.294,1.431,High
2950,US-2016-LD168555-42485,"2016-04-25","2016-04-25",Same Day,LD-168555,Lela Donovan,Corporate,"",San Justo,Santa Fe,Argentina,OFF-BI-6402,"Wilson Jones Index Tab, Clear",Binders,Office Supplies,2.364,2,0.7,-3.956,1.375,High
50709,IR-2016-CK259560-42485,"2016-04-25","2016-04-29",Standard Class,CK-259560,Clytie Kelty,Consumer,"",Hamadan,Hamadan,Iran,OFF-AR-5924,"Sanford Pens, Blue",Art,Office Supplies,11.1,1,0.0,2.64,1.53,High
50710,IR-2016-CK259560-42485,"2016-04-25","2016-04-29",Standard Class,CK-259560,Clytie Kelty,Consumer,"",Hamadan,Hamadan,Iran,OFF-BI-2883,"Acco 3-Hole Punch, Economy",Binders,Office Supplies,30.12,1,0.0,5.7,2.76,High
50711,IR-2016-CK259560-42485,"2016-04-25","2016-04-29",Standard Class,CK-259560,Clytie Kelty,Consumer,"",Hamadan,Hamadan,Iran,OFF-AP-3566,"Breville Coffee Grinder, Black",Appliances,Office Supplies,367.74,6,0.0,128.7,54.35,High
50714,IR-2016-CK259560-42485,"2016-04-25","2016-04-29",Standard Class,CK-259560,Clytie Kelty,Consumer,"",Hamadan,Hamadan,Iran,OFF-BI-2882,"Acco 3-Hole Punch, Durable",Binders,Office Supplies,31.62,1,0.0,12.96,3.9,High
2948,US-2016-LD168555-42485,"2016-04-25","2016-04-25",Same Day,LD-168555,Lela Donovan,Corporate,"",San Justo,Santa Fe,Argentina,FUR-FU-6236,"Tenex Clock, Black",Furnishings,Furniture,100.5,5,0.4,-23.5,9.13,High
25954,IN-2016-HA149207-42486,"2016-04-26","2016-05-01",Standard Class,HA-149207,Helen Andreada,Consumer,"",Gold Coast,Queensland,Australia,OFF-LA-4637,"Hon Color Coded Labels, 5000 Label Set",Labels,Office Supplies,23.76,2,0.1,5.76,1.62,Medium
25953,IN-2016-HA149207-42486,"2016-04-26","2016-05-01",Standard Class,HA-149207,Helen Andreada,Consumer,"",Gold Coast,Queensland,Australia,TEC-AC-3379,"Belkin Flash Drive, Erganomic",Accessories,Technology,107.325,3,0.1,9.495,6.43,Medium
42400,AG-2016-CM21603-42486,"2016-04-26","2016-05-01",Standard Class,CM-21603,Charles McCrossin,Consumer,"",Algiers,Alger,Algeria,OFF-SU-4993,"Kleencut Trimmer, Easy Grip",Supplies,Office Supplies,43.05,1,0.0,10.32,1.28,Medium
46165,LY-2016-JC538574-42489,"2016-04-29","2016-05-03",Second Class,JC-538574,Jenna Caffey,Consumer,"",Al Khums,Al Marqab,Libya,OFF-FA-6196,"Stockwell Push Pins, Metal",Fasteners,Office Supplies,14.1,1,0.0,0.84,2.34,High
22118,IN-2016-LS172307-42490,"2016-04-30","2016-05-06",Standard Class,LS-172307,Lycoris Saunders,Consumer,"",Forster,New South Wales,Australia,OFF-PA-6600,"Xerox Cards & Envelopes, 8.5 x 11",Paper,Office Supplies,88.398,2,0.1,24.498,6.75,Medium
22119,IN-2016-LS172307-42490,"2016-04-30","2016-05-06",Standard Class,LS-172307,Lycoris Saunders,Consumer,"",Forster,New South Wales,Australia,TEC-AC-5102,"Logitech Flash Drive, USB",Accessories,Technology,165.888,6,0.1,58.968,10.99,Medium
21314,ID-2016-CR127307-42491,"2016-05-01","2016-05-05",Standard Class,CR-127307,Craig Reiter,Consumer,"",Brisbane,Queensland,Australia,OFF-LA-3317,"Avery Round Labels, Laser Printer Compatible",Labels,Office Supplies,32.13,5,0.1,9.63,1.31,Medium
49266,AG-2016-AH100753-42491,"2016-05-01","2016-05-03",First Class,AH-100753,Adam Hart,Corporate,"",Oran,Oran,Algeria,OFF-BI-2882,"Acco 3-Hole Punch, Durable",Binders,Office Supplies,63.24,2,0.0,25.92,12.98,High
49265,AG-2016-AH100753-42491,"2016-05-01","2016-05-03",First Class,AH-100753,Adam Hart,Corporate,"",Oran,Oran,Algeria,OFF-AR-3552,"Boston Sketch Pad, Blue",Art,Office Supplies,48.6,1,0.0,20.88,10.94,High
8951,US-2016-CY127455-42491,"2016-05-01","2016-05-02",First Class,CY-127455,Craig Yedwab,Corporate,"",Buenos Aires,Buenos Aires,Argentina,OFF-ST-6067,"Smead Trays, Single Width",Storage,Office Supplies,97.02,5,0.4,-4.88,15.335,Medium
8952,US-2016-CY127455-42491,"2016-05-01","2016-05-02",First Class,CY-127455,Craig Yedwab,Corporate,"",Buenos Aires,Buenos Aires,Argentina,OFF-EN-3666,"Cameo Mailers, Security-Tint",Envelopes,Office Supplies,32.448,2,0.4,-3.792,1.817,Medium
45859,CA-2016-MG820523-42491,"2016-05-01","2016-05-03",First Class,MG-820523,Mitch Gastineau,Corporate,"",Regina,Saskatchewan,Canada,OFF-AR-3498,"Binney & Smith Pens, Water Color",Art,Office Supplies,15.12,1,0.0,5.43,3.01,Medium
21313,ID-2016-CR127307-42491,"2016-05-01","2016-05-05",Standard Class,CR-127307,Craig Reiter,Consumer,"",Brisbane,Queensland,Australia,OFF-AR-3463,"BIC Pencil Sharpener, Water Color",Art,Office Supplies,86.913,3,0.1,-4.887,11.79,Medium
21315,ID-2016-CR127307-42491,"2016-05-01","2016-05-05",Standard Class,CR-127307,Craig Reiter,Consumer,"",Brisbane,Queensland,Australia,OFF-SU-6177,"Stiletto Shears, High Speed",Supplies,Office Supplies,173.124,4,0.1,53.844,17.59,Medium
47727,IZ-2016-CS250561-42491,"2016-05-01","2016-05-07",Standard Class,CS-250561,Cindy Stewart,Consumer,"",Baghdad,Baghdad,Iraq,OFF-AR-3471,"BIC Sketch Pad, Water Color",Art,Office Supplies,51.84,1,0.0,7.77,5.5,Medium
47683,CA-2016-LS694523-42491,"2016-05-01","2016-05-04",First Class,LS-694523,Linda Southworth,Corporate,"",Calgary,Alberta,Canada,TEC-AC-3385,"Belkin Keyboard, Erganomic",Accessories,Technology,81.69,1,0.0,4.89,25.73,Critical
47684,CA-2016-LS694523-42491,"2016-05-01","2016-05-04",First Class,LS-694523,Linda Southworth,Corporate,"",Calgary,Alberta,Canada,OFF-AR-6120,"Stanley Pencil Sharpener, Water Color",Art,Office Supplies,111.84,4,0.0,4.44,17.55,Critical
28403,ID-2016-VF217157-42492,"2016-05-02","2016-05-08",Standard Class,VF-217157,Vicky Freymann,Home Office,"",Sydney,New South Wales,Australia,OFF-ST-5697,"Rogers Folders, Wire Frame",Storage,Office Supplies,80.352,3,0.1,-3.618,4.87,Medium
48693,CA-2016-HK489023-42492,"2016-05-02","2016-05-06",Standard Class,HK-489023,Heather Kirkland,Corporate,"",London,Ontario,Canada,TEC-PH-3128,"Apple Audio Dock, Full Size",Phones,Technology,336.36,2,0.0,30.24,8.59,Medium
50233,NI-2016-AG33095-42493,"2016-05-03","2016-05-08",Standard Class,AG-33095,Alex Grayson,Consumer,"",Lagos,Lagos,Nigeria,OFF-AR-3539,"Boston Markers, Fluorescent",Art,Office Supplies,8.289,1,0.7,-15.201,1.51,Medium
50221,IZ-2016-BD172561-42493,"2016-05-03","2016-05-07",Second Class,BD-172561,Bruce Degenhardt,Consumer,"",Baghdad,Baghdad,Iraq,OFF-AP-4967,"KitchenAid Stove, White",Appliances,Office Supplies,568.29,1,0.0,136.38,79.43,High
48354,TU-2016-AG765134-42494,"2016-05-04","2016-05-11",Standard Class,AG-765134,Anthony Garverick,Home Office,"",Bursa,Bursa,Turkey,OFF-ST-6282,"Tenex Trays, Industrial",Storage,Office Supplies,43.752,2,0.6,-54.708,2.12,Low
25883,IN-2016-TC214757-42495,"2016-05-05","2016-05-09",Standard Class,TC-214757,Tony Chapman,Home Office,"",Melbourne,Victoria,Australia,TEC-PH-5337,"Nokia Audio Dock, VoIP",Phones,Technology,750.735,5,0.1,175.035,70.73,Medium
25882,IN-2016-TC214757-42495,"2016-05-05","2016-05-09",Standard Class,TC-214757,Tony Chapman,Home Office,"",Melbourne,Victoria,Australia,OFF-SU-6176,"Stiletto Shears, Easy Grip",Supplies,Office Supplies,89.478,2,0.1,21.858,7.03,Medium
25884,IN-2016-TC214757-42495,"2016-05-05","2016-05-09",Standard Class,TC-214757,Tony Chapman,Home Office,"",Melbourne,Victoria,Australia,OFF-AR-5910,"Sanford Highlighters, Blue",Art,Office Supplies,85.05,6,0.1,18.81,9.48,Medium
29489,IN-2016-BT116807-42495,"2016-05-05","2016-05-07",Second Class,BT-116807,Brian Thompson,Consumer,"",Orange,New South Wales,Australia,TEC-CO-5999,"Sharp Fax Machine, High-Speed",Copiers,Technology,528.93,2,0.1,188.01,48.95,Medium
29488,IN-2016-BT116807-42495,"2016-05-05","2016-05-07",Second Class,BT-116807,Brian Thompson,Consumer,"",Orange,New South Wales,Australia,OFF-PA-4472,"Green Bar Memo Slips, Premium",Paper,Office Supplies,30.51,2,0.1,8.43,1.08,Medium
49191,CA-2016-DW348023-42496,"2016-05-06","2016-05-12",Standard Class,DW-348023,Dianna Wilson,Home Office,"",Toronto,Ontario,Canada,OFF-AR-6119,"Stanley Pencil Sharpener, Fluorescent",Art,Office Supplies,49.56,2,0.0,15.84,4.29,Low
16487,ES-2016-DB133608-42496,"2016-05-06","2016-05-11",Standard Class,DB-133608,Dennis Bolton,Home Office,"",Vienna,Vienna,Austria,TEC-AC-5117,"Logitech Keyboard, Programmable",Accessories,Technology,147.9,2,0.0,14.76,6.14,Medium
23486,IN-2016-TB215207-42497,"2016-05-07","2016-05-12",Standard Class,TB-215207,Tracy Blumstein,Consumer,"",Brisbane,Queensland,Australia,OFF-AR-5918,"Sanford Markers, Easy-Erase",Art,Office Supplies,254.016,12,0.1,76.176,32.26,High
28696,IN-2016-RA199457-42497,"2016-05-07","2016-05-09",Second Class,RA-199457,Ryan Akin,Consumer,"",Mildura,Victoria,Australia,TEC-AC-5195,"Memorex Flash Drive, Programmable",Accessories,Technology,83.43,3,0.1,12.96,15.37,High
21650,IN-2016-AB102557-42497,"2016-05-07","2016-05-12",Second Class,AB-102557,Alejandro Ballentine,Home Office,"",Gold Coast,Queensland,Australia,OFF-SU-4320,"Fiskars Shears, High Speed",Supplies,Office Supplies,128.628,3,0.1,32.868,15.69,Medium
43787,GH-2016-BS136549-42497,"2016-05-07","2016-05-11",Standard Class,BS-136549,Bill Shonely,Corporate,"",Accra,Greater Accra,Ghana,TEC-AC-3379,"Belkin Flash Drive, Erganomic",Accessories,Technology,79.5,2,0.0,2.34,7.02,High
28697,IN-2016-RA199457-42497,"2016-05-07","2016-05-09",Second Class,RA-199457,Ryan Akin,Consumer,"",Mildura,Victoria,Australia,OFF-FA-5481,"OIC Staples, Assorted Sizes",Fasteners,Office Supplies,71.199,9,0.1,-6.561,8.7,High
21649,IN-2016-AB102557-42497,"2016-05-07","2016-05-12",Second Class,AB-102557,Alejandro Ballentine,Home Office,"",Gold Coast,Queensland,Australia,OFF-LA-5402,"Novimex Shipping Labels, 5000 Label Set",Labels,Office Supplies,112.563,11,0.1,48.543,16.2,Medium
43788,GH-2016-BS136549-42497,"2016-05-07","2016-05-11",Standard Class,BS-136549,Bill Shonely,Corporate,"",Accra,Greater Accra,Ghana,OFF-EN-5033,"Kraft Mailers, Recycled",Envelopes,Office Supplies,364.5,10,0.0,123.9,29.64,High
43789,GH-2016-BS136549-42497,"2016-05-07","2016-05-11",Standard Class,BS-136549,Bill Shonely,Corporate,"",Accra,Greater Accra,Ghana,FUR-CH-4699,"Hon Steel Folding Chair, Red",Chairs,Furniture,162.84,2,0.0,76.5,34.31,High
21647,IN-2016-AB102557-42497,"2016-05-07","2016-05-12",Second Class,AB-102557,Alejandro Ballentine,Home Office,"",Gold Coast,Queensland,Australia,TEC-PH-5247,"Motorola Audio Dock, Full Size",Phones,Technology,314.388,2,0.1,48.888,12.93,Medium
21648,IN-2016-AB102557-42497,"2016-05-07","2016-05-12",Second Class,AB-102557,Alejandro Ballentine,Home Office,"",Gold Coast,Queensland,Australia,TEC-AC-5889,"SanDisk Numeric Keypad, USB",Accessories,Technology,95.688,2,0.1,20.148,12.71,Medium
48992,KZ-2016-MG820568-42497,"2016-05-07","2016-05-14",Standard Class,MG-820568,Mitch Gastineau,Corporate,"",Almaty,Almaty City,Kazakhstan,TEC-MA-6139,"StarTech Card Printer, Wireless",Machines,Technology,49.05,1,0.7,-70.32,2.56,Medium
31121,IN-2016-TG213107-42498,"2016-05-08","2016-05-12",Standard Class,TG-213107,Toby Gnade,Consumer,"",Canberra,Australian Capital Territory,Australia,OFF-BI-4809,"Ibico Binder Covers, Economy",Binders,Office Supplies,81.9,6,0.0,21.96,7.4,High
31123,IN-2016-TG213107-42498,"2016-05-08","2016-05-12",Standard Class,TG-213107,Toby Gnade,Consumer,"",Canberra,Australian Capital Territory,Australia,FUR-CH-5796,"SAFCO Rocking Chair, Set of Two",Chairs,Furniture,274.32,2,0.0,63.06,34.12,High
47277,MZ-2016-BM157587-42498,"2016-05-08","2016-05-13",Standard Class,BM-157587,Brendan Murry,Corporate,"",Matola,Maputo,Mozambique,OFF-LA-3323,"Avery Shipping Labels, Laser Printer Compatible",Labels,Office Supplies,47.4,4,0.0,6.6,1.54,Medium
42858,TU-2016-AW840134-42498,"2016-05-08","2016-05-10",Second Class,AW-840134,Anthony Witt,Consumer,"",Eskisehir,Eskisehir,Turkey,FUR-BO-3640,"Bush Library with Doors, Mobile",Bookcases,Furniture,146.736,1,0.6,-102.744,12.78,Medium
31122,IN-2016-TG213107-42498,"2016-05-08","2016-05-12",Standard Class,TG-213107,Toby Gnade,Consumer,"",Canberra,Australian Capital Territory,Australia,FUR-BO-5788,"Safco Library with Doors, Traditional",Bookcases,Furniture,779.58,2,0.0,202.68,85.48,High
42856,TU-2016-AW840134-42498,"2016-05-08","2016-05-10",Second Class,AW-840134,Anthony Witt,Consumer,"",Eskisehir,Eskisehir,Turkey,FUR-FU-3930,"Deflect-O Clock, Durable",Furnishings,Furniture,18.936,1,0.6,-13.284,2.17,Medium
44231,NI-2016-PJ901595-42498,"2016-05-08","2016-05-14",Standard Class,PJ-901595,Pauline Johnson,Consumer,"",Benin City,Edo,Nigeria,FUR-CH-5441,"Office Star Executive Leather Armchair, Adjustable",Chairs,Furniture,281.952,2,0.7,-554.508,25.69,Medium
20831,IN-2016-BF112157-42498,"2016-05-08","2016-05-12",Standard Class,BF-112157,Benjamin Farhat,Home Office,"",Dubbo,New South Wales,Australia,OFF-AR-5905,"Sanford Canvas, Water Color",Art,Office Supplies,96.66,2,0.1,24.66,3.72,Medium
