"Order ID","Order Date","Customer Name","Product Name","quantity","Sub-Category","category","city","country"
ID-2016-TN210407-42665,"2016-10-22",Tanja Norvell,"Safco Corner Shelving, Metal",1,Bookcases,Furniture,Townsville,Australia
AO-2016-IG50854-42668,"2016-10-25",Ivan Gibson,"Motorola Audio Dock, VoIP",2,Phones,Technology,Luanda,Angola
AO-2016-IG50854-42668,"2016-10-25",Ivan Gibson,"Office Star Swivel Stool, Set of Two",4,Chairs,Furniture,Luanda,Angola
AO-2016-IG50854-42668,"2016-10-25",Ivan Gibson,"Ames Clasp Envelope, with clear poly window",2,Envelopes,Office Supplies,Luanda,Angola
AO-2016-IG50854-42668,"2016-10-25",Ivan Gibson,"Ames Interoffice Envelope, Security-Tint",2,Envelopes,Office Supplies,Luanda,Angola
AO-2016-IG50854-42668,"2016-10-25",Ivan Gibson,"Stiletto Scissors, Serrated",2,Supplies,Office Supplies,Luanda,Angola
AO-2016-IG50854-42668,"2016-10-25",Ivan Gibson,"Ibico 3-Hole Punch, Economy",1,Binders,Office Supplies,Luanda,Angola
AO-2016-IG50854-42668,"2016-10-25",Ivan Gibson,"Accos Thumb Tacks, 12 Pack",2,Fasteners,Office Supplies,Luanda,Angola
AO-2016-IG50854-42668,"2016-10-25",Ivan Gibson,"Novimex Bag Chairs, Adjustable",1,Chairs,Furniture,Luanda,Angola
LH-2016-AR57075-42674,"2016-10-31",Anemone Ratner,"Kraft Interoffice Envelope, Security-Tint",1,Envelopes,Office Supplies,Klaipeda,Lithuania
LH-2016-AR57075-42674,"2016-10-31",Anemone Ratner,"Accos Push Pins, 12 Pack",8,Fasteners,Office Supplies,Klaipeda,Lithuania
LH-2016-AR57075-42674,"2016-10-31",Anemone Ratner,"Kleencut Shears, High Speed",2,Supplies,Office Supplies,Klaipeda,Lithuania
IN-2016-OT187307-42675,"2016-11-01",Olvera Toch,"Advantus Clamps, Metal",4,Fasteners,Office Supplies,Tamworth,Australia
IN-2016-OT187307-42675,"2016-11-01",Olvera Toch,"SanDisk Flash Drive, USB",2,Accessories,Technology,Tamworth,Australia
IN-2016-OT187307-42675,"2016-11-01",Olvera Toch,"Xerox Parchment Paper, 8.5 x 11",3,Paper,Office Supplies,Tamworth,Australia
ID-2016-MJ177407-42679,"2016-11-05",Max Jones,"Bush Classic Bookcase, Metal",2,Bookcases,Furniture,Gold Coast,Australia
ID-2016-MJ177407-42679,"2016-11-05",Max Jones,"Accos Rubber Bands, Metal",1,Fasteners,Office Supplies,Gold Coast,Australia
ID-2016-MJ177407-42679,"2016-11-05",Max Jones,"Accos Thumb Tacks, Assorted Sizes",4,Fasteners,Office Supplies,Gold Coast,Australia
IR-2016-JP546060-42681,"2016-11-07",Jennifer Patt,"Rogers Box, Blue",12,Storage,Office Supplies,Tehran,Iran
EG-2016-GB457538-42682,"2016-11-08",Giulietta Baptist,"Accos Staples, 12 Pack",1,Fasteners,Office Supplies,Alexandria,Egypt
EG-2016-GB457538-42682,"2016-11-08",Giulietta Baptist,"Boston Pencil Sharpener, Easy-Erase",2,Art,Office Supplies,Alexandria,Egypt
BU-2016-PC874519-42685,"2016-11-11",Pamela Coakley,"Elite Shears, Easy Grip",1,Supplies,Office Supplies,Sofia,Bulgaria
BU-2016-PC874519-42685,"2016-11-11",Pamela Coakley,"Safco Library with Doors, Pine",2,Bookcases,Furniture,Sofia,Bulgaria
BU-2016-PC874519-42685,"2016-11-11",Pamela Coakley,"Cameo Manila Envelope, with clear poly window",2,Envelopes,Office Supplies,Sofia,Bulgaria
IN-2016-BW110657-42694,"2016-11-20",Barry Weirich,"Kleencut Box Cutter, Serrated",2,Supplies,Office Supplies,Murray Bridge,Australia
IN-2016-BW110657-42694,"2016-11-20",Barry Weirich,"Acme Scissors, Serrated",3,Supplies,Office Supplies,Murray Bridge,Australia
IN-2016-BW110657-42694,"2016-11-20",Barry Weirich,"Enermax Numeric Keypad, USB",3,Accessories,Technology,Murray Bridge,Australia
IN-2016-BW110657-42694,"2016-11-20",Barry Weirich,"Ames Manila Envelope, Set of 50",8,Envelopes,Office Supplies,Murray Bridge,Australia
IN-2016-BW110657-42694,"2016-11-20",Barry Weirich,"Enermax Message Books, Multicolor",4,Paper,Office Supplies,Murray Bridge,Australia
IN-2016-BW110657-42694,"2016-11-20",Barry Weirich,"Acco Index Tab, Economy",4,Binders,Office Supplies,Murray Bridge,Australia
MO-2016-AB25586-42697,"2016-11-23",Alejandro Ballentine,"Wilson Jones 3-Hole Punch, Economy",1,Binders,Office Supplies,Casablanca,Morocco
MO-2016-AB25586-42697,"2016-11-23",Alejandro Ballentine,"Green Bar Cards & Envelopes, 8.5 x 11",1,Paper,Office Supplies,Casablanca,Morocco
MO-2016-AB25586-42697,"2016-11-23",Alejandro Ballentine,"OIC Paper Clips, Bulk Pack",1,Fasteners,Office Supplies,Casablanca,Morocco
MO-2016-AB25586-42697,"2016-11-23",Alejandro Ballentine,"Tenex File Cart, Single Width",1,Storage,Office Supplies,Casablanca,Morocco
MO-2016-AB25586-42697,"2016-11-23",Alejandro Ballentine,"Dania Stackable Bookrack, Pine",4,Bookcases,Furniture,Casablanca,Morocco
MO-2016-AB25586-42697,"2016-11-23",Alejandro Ballentine,"Hoover Stove, White",4,Appliances,Office Supplies,Casablanca,Morocco
BN-2016-KD649515-42702,"2016-11-28",Keith Dawkins,"Kraft Business Envelopes, Security-Tint",1,Envelopes,Office Supplies,Djougou,Benin
BN-2016-KD649515-42702,"2016-11-28",Keith Dawkins,"Lesro Coffee Table, with Bottom Storage",2,Tables,Furniture,Djougou,Benin
BN-2016-KD649515-42702,"2016-11-28",Keith Dawkins,"Canon Fax and Copier, High-Speed",1,Copiers,Technology,Djougou,Benin
BN-2016-KD649515-42702,"2016-11-28",Keith Dawkins,"Belkin Memory Card, USB",1,Accessories,Technology,Djougou,Benin
BN-2016-KD649515-42702,"2016-11-28",Keith Dawkins,"Sanford Canvas, Blue",1,Art,Office Supplies,Djougou,Benin
ES-2016-JE161658-42717,"2016-12-13",Justin Ellison,"Sanford Pencil Sharpener, Water Color",6,Art,Office Supplies,Vienna,Austria
ES-2016-JE161658-42717,"2016-12-13",Justin Ellison,"Konica Phone, Red",5,Machines,Technology,Vienna,Austria
NI-2016-CM183095-42720,"2016-12-16",Cari MacIntyre,"Sanford Pencil Sharpener, Easy-Erase",1,Art,Office Supplies,Lagos,Nigeria
NI-2016-CM183095-42720,"2016-12-16",Cari MacIntyre,"Kleencut Letter Opener, Easy Grip",6,Supplies,Office Supplies,Lagos,Nigeria
NI-2016-CM183095-42720,"2016-12-16",Cari MacIntyre,"Motorola Office Telephone, Cordless",14,Phones,Technology,Lagos,Nigeria
ID-2016-CC124307-42721,"2016-12-17",Chuck Clark,"Xerox Note Cards, 8.5 x 11",6,Paper,Office Supplies,Perth,Australia
IN-2016-AR108257-42722,"2016-12-18",Anthony Rawles,"Accos Staples, Assorted Sizes",3,Fasteners,Office Supplies,Mandurah,Australia
MZ-2016-DG330087-42722,"2016-12-18",Deirdre Greer,"Motorola Smart Phone, with Caller ID",4,Phones,Technology,Maputo,Mozambique
NI-2016-EG390095-42730,"2016-12-26",Emily Grady,"Rogers Lockers, Wire Frame",6,Storage,Office Supplies,Kano,Nigeria
NI-2016-EG390095-42730,"2016-12-26",Emily Grady,"Safco Library with Doors, Metal",4,Bookcases,Furniture,Kano,Nigeria
NI-2016-EG390095-42730,"2016-12-26",Emily Grady,"Enermax Keyboard, Bluetooth",1,Accessories,Technology,Kano,Nigeria
ID-2016-GT147107-42734,"2016-12-30",Greg Tran,"Ikea Library with Doors, Traditional",5,Bookcases,Furniture,Sydney,Australia
IN-2016-Dl136007-42734,"2016-12-30",Dorris liebe,"Okidata Receipt Printer, Wireless",8,Machines,Technology,Melbourne,Australia
ID-2016-GT147107-42734,"2016-12-30",Greg Tran,"Green Bar Cards & Envelopes, 8.5 x 11",6,Paper,Office Supplies,Sydney,Australia
ID-2016-GT147107-42734,"2016-12-30",Greg Tran,"Jiffy Peel and Seal, Security-Tint",2,Envelopes,Office Supplies,Sydney,Australia
ID-2016-GT147107-42734,"2016-12-30",Greg Tran,"OIC Clamps, 12 Pack",7,Fasteners,Office Supplies,Sydney,Australia
IN-2016-Dl136007-42734,"2016-12-30",Dorris liebe,"Smead Legal Exhibit Labels, Alphabetical",2,Labels,Office Supplies,Melbourne,Australia
IN-2017-DJ135107-42738,"2017-01-03",Don Jones,"Hamilton Beach Coffee Grinder, White",2,Appliances,Office Supplies,Tamworth,Australia
IN-2017-DJ135107-42738,"2017-01-03",Don Jones,"Green Bar Memo Slips, Recycled",7,Paper,Office Supplies,Tamworth,Australia
IN-2017-DJ135107-42738,"2017-01-03",Don Jones,"SAFCO Steel Folding Chair, Red",4,Chairs,Furniture,Tamworth,Australia
IN-2017-DJ135107-42738,"2017-01-03",Don Jones,"Cuisinart Microwave, Silver",5,Appliances,Office Supplies,Tamworth,Australia
BO-2017-DB291013-42745,"2017-01-10",Daniel Byrd,"Sharp Ink, Color",4,Copiers,Technology,Pinsk,Belarus
BO-2017-DB291013-42745,"2017-01-10",Daniel Byrd,"Sharp Ink, Color",4,Copiers,Technology,Pinsk,Belarus
BO-2017-DB291013-42745,"2017-01-10",Daniel Byrd,"Harbour Creations Legal Exhibit Labels, Alphabetical",1,Labels,Office Supplies,Pinsk,Belarus
BO-2017-DB291013-42745,"2017-01-10",Daniel Byrd,"Harbour Creations Legal Exhibit Labels, Alphabetical",1,Labels,Office Supplies,Pinsk,Belarus
BO-2017-DB291013-42745,"2017-01-10",Daniel Byrd,"Eldon File Cart, Single Width",2,Storage,Office Supplies,Pinsk,Belarus
BO-2017-DB291013-42745,"2017-01-10",Daniel Byrd,"Eldon File Cart, Single Width",2,Storage,Office Supplies,Pinsk,Belarus
BO-2017-DB291013-42745,"2017-01-10",Daniel Byrd,"Kleencut Scissors, Steel",1,Supplies,Office Supplies,Pinsk,Belarus
BO-2017-DB291013-42745,"2017-01-10",Daniel Byrd,"Kleencut Scissors, Steel",1,Supplies,Office Supplies,Pinsk,Belarus
IN-2017-ME177257-42746,"2017-01-11",Max Engle,"Brother Personal Copier, High-Speed",2,Copiers,Technology,Hobart,Australia
IN-2017-ME177257-42746,"2017-01-11",Max Engle,"Novimex Bag Chairs, Set of Two",2,Chairs,Furniture,Hobart,Australia
IN-2017-ME177257-42746,"2017-01-11",Max Engle,"Green Bar Message Books, 8.5 x 11",4,Paper,Office Supplies,Hobart,Australia
IR-2017-SH997560-42749,"2017-01-14",Sally Hughsby,"Cameo Business Envelopes, Recycled",1,Envelopes,Office Supplies,Shiraz,Iran
IZ-2017-KM672061-42751,"2017-01-16",Kunst Miller,"Wilson Jones Hole Reinforcements, Recycled",4,Binders,Office Supplies,Basra,Iraq
IZ-2017-KM672061-42751,"2017-01-16",Kunst Miller,"Sharp Fax and Copier, Laser",4,Copiers,Technology,Basra,Iraq
IZ-2017-KM672061-42751,"2017-01-16",Kunst Miller,"Sauder Floating Shelf Set, Mobile",1,Bookcases,Furniture,Basra,Iraq
IZ-2017-KM672061-42751,"2017-01-16",Kunst Miller,"Ikea Library with Doors, Metal",1,Bookcases,Furniture,Basra,Iraq
NI-2017-CG252095-42755,"2017-01-20",Claire Gute,"Eldon Light Bulb, Black",1,Furnishings,Furniture,Lagos,Nigeria
EG-2017-LS694538-42755,"2017-01-20",Linda Southworth,"Wilson Jones Binder, Economy",4,Binders,Office Supplies,Alexandria,Egypt
EG-2017-LS694538-42755,"2017-01-20",Linda Southworth,"Enermax Parchment Paper, Multicolor",1,Paper,Office Supplies,Alexandria,Egypt
EG-2017-LS694538-42755,"2017-01-20",Linda Southworth,"Stanley Pens, Fluorescent",1,Art,Office Supplies,Alexandria,Egypt
NI-2017-CG252095-42755,"2017-01-20",Claire Gute,"Cardinal Index Tab, Clear",2,Binders,Office Supplies,Lagos,Nigeria
EG-2017-LS694538-42755,"2017-01-20",Linda Southworth,"Hoover Stove, Red",1,Appliances,Office Supplies,Alexandria,Egypt
ID-2017-TZ214457-42773,"2017-02-07",Tom Zandusky,"Acco 3-Hole Punch, Clear",5,Binders,Office Supplies,Canberra,Australia
ID-2017-TZ214457-42773,"2017-02-07",Tom Zandusky,"OIC Staples, Bulk Pack",1,Fasteners,Office Supplies,Canberra,Australia
ID-2017-TZ214457-42773,"2017-02-07",Tom Zandusky,"Safco Library with Doors, Mobile",3,Bookcases,Furniture,Canberra,Australia
ID-2017-TZ214457-42773,"2017-02-07",Tom Zandusky,"Acme Scissors, Easy Grip",2,Supplies,Office Supplies,Canberra,Australia
IZ-2017-BD163561-42776,"2017-02-10",Brian Derr,"Stanley Sketch Pad, Easy-Erase",1,Art,Office Supplies,Al Amarah,Iraq
IZ-2017-BD163561-42776,"2017-02-10",Brian Derr,"KitchenAid Stove, Silver",6,Appliances,Office Supplies,Al Amarah,Iraq
CA-2017-ME772523-42777,"2017-02-11",Max Engle,"Tenex Lockers, Blue",1,Storage,Office Supplies,Markham,Canada
ID-2017-CJ118757-42792,"2017-02-26",Carl Jackson,"Rogers Folders, Wire Frame",2,Storage,Office Supplies,Wollongong,Australia
ID-2017-CJ118757-42792,"2017-02-26",Carl Jackson,"Rogers Folders, Wire Frame",2,Storage,Office Supplies,Wollongong,Australia
ID-2017-CJ118757-42792,"2017-02-26",Carl Jackson,"Office Star Bag Chairs, Black",4,Chairs,Furniture,Wollongong,Australia
ID-2017-CJ118757-42792,"2017-02-26",Carl Jackson,"Office Star Bag Chairs, Black",4,Chairs,Furniture,Wollongong,Australia
AG-2017-AC4203-42796,"2017-03-02",Alyssa Crouse,"GlobeWeis Peel and Seal, Security-Tint",1,Envelopes,Office Supplies,Messaad,Algeria
AG-2017-AC4203-42796,"2017-03-02",Alyssa Crouse,"Wilson Jones Hole Reinforcements, Recycled",1,Binders,Office Supplies,Messaad,Algeria
AG-2017-AC4203-42796,"2017-03-02",Alyssa Crouse,"Stockwell Paper Clips, Bulk Pack",2,Fasteners,Office Supplies,Messaad,Algeria
AG-2017-AC4203-42796,"2017-03-02",Alyssa Crouse,"Stanley Sketch Pad, Blue",1,Art,Office Supplies,Messaad,Algeria
AG-2017-AC4203-42796,"2017-03-02",Alyssa Crouse,"Eldon Lockers, Wire Frame",1,Storage,Office Supplies,Messaad,Algeria
AG-2017-AC4203-42796,"2017-03-02",Alyssa Crouse,"SanDisk Mouse, USB",1,Accessories,Technology,Messaad,Algeria
ID-2017-KC166757-42799,"2017-03-05",Kimberly Carter,"Sharp Copy Machine, High-Speed",4,Copiers,Technology,Gold Coast,Australia
EG-2017-KW643538-42799,"2017-03-05",Katrina Willman,"Belkin Mouse, USB",1,Accessories,Technology,Cairo,Egypt
IN-2017-BE114557-42811,"2017-03-17",Brad Eason,"Cuisinart Toaster, Silver",4,Appliances,Office Supplies,Sydney,Australia
IN-2017-BE114557-42811,"2017-03-17",Brad Eason,"Ibico Hole Reinforcements, Economy",6,Binders,Office Supplies,Sydney,Australia
IN-2017-BE114557-42811,"2017-03-17",Brad Eason,"Hewlett Copy Machine, Color",14,Copiers,Technology,Sydney,Australia
ID-2017-ME177257-42812,"2017-03-18",Max Engle,"Boston Pens, Easy-Erase",3,Art,Office Supplies,Gold Coast,Australia
ID-2017-CC126107-42814,"2017-03-20",Corey Catlett,"Harbour Creations Color Coded Labels, 5000 Label Set",4,Labels,Office Supplies,Ballarat,Australia
IN-2017-CA120551-42816,"2017-03-22",Cathy Armstrong,"Epson Receipt Printer, White",3,Machines,Technology,Herat,Afghanistan
IN-2017-CA120551-42816,"2017-03-22",Cathy Armstrong,"Ikea Library with Doors, Mobile",2,Bookcases,Furniture,Herat,Afghanistan
IN-2017-CA120551-42816,"2017-03-22",Cathy Armstrong,"Rubbermaid Door Stop, Erganomic",4,Furnishings,Furniture,Herat,Afghanistan
IN-2017-PN187757-42834,"2017-04-09",Parhena Norris,"Eaton Cards & Envelopes, 8.5 x 11",1,Paper,Office Supplies,Ballarat,Australia
IN-2017-PN187757-42834,"2017-04-09",Parhena Norris,"Harbour Creations Removable Labels, Laser Printer Compatible",6,Labels,Office Supplies,Ballarat,Australia
IN-2017-PN187757-42834,"2017-04-09",Parhena Norris,"Avery Shipping Labels, Laser Printer Compatible",4,Labels,Office Supplies,Ballarat,Australia
NI-2017-JO514595-42841,"2017-04-16",Jack O'Briant,"Stanley Sketch Pad, Easy-Erase",1,Art,Office Supplies,Warri,Nigeria
MR-2017-BC112581-42847,"2017-04-22",Becky Castell,"Acco Hole Reinforcements, Clear",2,Binders,Office Supplies,Nouakchott,Mauritania
MR-2017-BC112581-42847,"2017-04-22",Becky Castell,"Cardinal Binding Machine, Durable",1,Binders,Office Supplies,Nouakchott,Mauritania
IN-2017-TZ215807-42855,"2017-04-30",Tracy Zic,"Fellowes Box, Single Width",1,Storage,Office Supplies,Brisbane,Australia
IN-2017-TZ215807-42855,"2017-04-30",Tracy Zic,"Tenex Door Stop, Duo Pack",7,Furnishings,Furniture,Brisbane,Australia
IN-2017-TZ215807-42855,"2017-04-30",Tracy Zic,"Avery Removable Labels, 5000 Label Set",5,Labels,Office Supplies,Brisbane,Australia
IN-2017-NS186407-42856,"2017-05-01",Noel Staavos,"Cardinal 3-Hole Punch, Economy",2,Binders,Office Supplies,Lismore,Australia
IN-2017-NS186407-42856,"2017-05-01",Noel Staavos,"Avery 3-Hole Punch, Clear",2,Binders,Office Supplies,Lismore,Australia
MO-2017-LC693086-42857,"2017-05-02",Linda Cazamias,"Smead File Cart, Single Width",1,Storage,Office Supplies,Taza,Morocco
MO-2017-LC693086-42857,"2017-05-02",Linda Cazamias,"BIC Pencil Sharpener, Fluorescent",1,Art,Office Supplies,Taza,Morocco
IN-2017-AG103907-42860,"2017-05-05",Allen Goldenen,"Hon Chairmat, Red",2,Chairs,Furniture,Gawler,Australia
IN-2017-AG103907-42860,"2017-05-05",Allen Goldenen,"Stockwell Rubber Bands, 12 Pack",5,Fasteners,Office Supplies,Gawler,Australia
IN-2017-EM139607-42861,"2017-05-06",Eric Murdock,"Stiletto Shears, Easy Grip",2,Supplies,Office Supplies,Newcastle,Australia
IN-2017-EM139607-42861,"2017-05-06",Eric Murdock,"Avery 3-Hole Punch, Recycled",10,Binders,Office Supplies,Newcastle,Australia
IN-2017-EM139607-42861,"2017-05-06",Eric Murdock,"Brother Fax Machine, High-Speed",4,Copiers,Technology,Newcastle,Australia
ID-2017-BM117857-42862,"2017-05-07",Bryan Mills,"BIC Canvas, Easy-Erase",1,Art,Office Supplies,Bundaberg,Australia
ID-2017-BM117857-42862,"2017-05-07",Bryan Mills,"Harbour Creations Rocking Chair, Red",1,Chairs,Furniture,Bundaberg,Australia
HR-2017-BS159030-42863,"2017-05-08",Brendan Sweed,"Ames Business Envelopes, Recycled",1,Envelopes,Office Supplies,Zagreb,Croatia
HR-2017-BS159030-42863,"2017-05-08",Brendan Sweed,"BIC Highlighters, Easy-Erase",1,Art,Office Supplies,Zagreb,Croatia
HR-2017-BS159030-42863,"2017-05-08",Brendan Sweed,"Rogers Trays, Industrial",8,Storage,Office Supplies,Zagreb,Croatia
MD-2017-BS136583-42867,"2017-05-12",Bill Shonely,"GlobeWeis Interoffice Envelope, with clear poly window",1,Envelopes,Office Supplies,Balti,Moldova
MD-2017-BS136583-42867,"2017-05-12",Bill Shonely,"Acco Binding Machine, Durable",1,Binders,Office Supplies,Balti,Moldova
IN-2017-CC126107-42868,"2017-05-13",Corey Catlett,"Novimex Chairmat, Black",3,Chairs,Furniture,Melbourne,Australia
IN-2017-CC126107-42868,"2017-05-13",Corey Catlett,"Wilson Jones 3-Hole Punch, Recycled",1,Binders,Office Supplies,Melbourne,Australia
IN-2017-CC126107-42868,"2017-05-13",Corey Catlett,"Avery 3-Hole Punch, Recycled",1,Binders,Office Supplies,Melbourne,Australia
MZ-2017-RD993087-42871,"2017-05-16",Russell D'Ascenzo,"Nokia Signal Booster, Cordless",2,Phones,Technology,Maputo,Mozambique
IN-2017-TC209807-42871,"2017-05-16",Tamara Chand,"Panasonic Calculator, Wireless",2,Machines,Technology,Darwin,Australia
NI-2017-FM438095-42884,"2017-05-29",Fred McMath,"BIC Pencil Sharpener, Water Color",2,Art,Office Supplies,Kaduna,Nigeria
NI-2017-FM438095-42884,"2017-05-29",Fred McMath,"Tenex Stacking Tray, Durable",4,Furnishings,Furniture,Kaduna,Nigeria
NI-2017-JS588095-42892,"2017-06-06",John Stevenson,"Wilson Jones Hole Reinforcements, Durable",1,Binders,Office Supplies,Jos,Nigeria
NI-2017-JS588095-42892,"2017-06-06",John Stevenson,"Samsung Signal Booster, Full Size",1,Phones,Technology,Jos,Nigeria
IN-2017-TP211307-42904,"2017-06-18",Theone Pippenger,"Wilson Jones Binder Covers, Economy",3,Binders,Office Supplies,Perth,Australia
IN-2017-TP211307-42904,"2017-06-18",Theone Pippenger,"Smead File Folder Labels, 5000 Label Set",2,Labels,Office Supplies,Perth,Australia
IN-2017-TS212051-42904,"2017-06-18",Thomas Seio,"Kraft Manila Envelope, Set of 50",3,Envelopes,Office Supplies,Kabul,Afghanistan
IN-2017-TP211307-42904,"2017-06-18",Theone Pippenger,"SAFCO Executive Leather Armchair, Adjustable",2,Chairs,Furniture,Perth,Australia
IN-2017-TP211307-42904,"2017-06-18",Theone Pippenger,"Stockwell Paper Clips, Assorted Sizes",6,Fasteners,Office Supplies,Perth,Australia
IN-2017-TP211307-42904,"2017-06-18",Theone Pippenger,"Fiskars Scissors, Steel",5,Supplies,Office Supplies,Perth,Australia
IN-2017-TP211307-42904,"2017-06-18",Theone Pippenger,"SanDisk Computer Printout Paper, 8.5 x 11",4,Paper,Office Supplies,Perth,Australia
IN-2017-TS212051-42904,"2017-06-18",Thomas Seio,"Harbour Creations Color Coded Labels, Laser Printer Compatible",5,Labels,Office Supplies,Kabul,Afghanistan
ES-2017-TB211758-42907,"2017-06-21",Thomas Boland,"Kraft Manila Envelope, Recycled",3,Envelopes,Office Supplies,Vienna,Austria
ES-2017-TB211758-42907,"2017-06-21",Thomas Boland,"Kraft Manila Envelope, Recycled",3,Envelopes,Office Supplies,Vienna,Austria
ES-2017-TB211758-42907,"2017-06-21",Thomas Boland,"Stockwell Paper Clips, Bulk Pack",5,Fasteners,Office Supplies,Vienna,Austria
ES-2017-TB211758-42907,"2017-06-21",Thomas Boland,"Stockwell Paper Clips, Bulk Pack",5,Fasteners,Office Supplies,Vienna,Austria
AU-2017-PF91208-42912,"2017-06-26",Peter Fuller,"SanDisk Parchment Paper, Recycled",8,Paper,Office Supplies,Vienna,Austria
AU-2017-PF91208-42912,"2017-06-26",Peter Fuller,"Panasonic Calculator, Red",8,Machines,Technology,Vienna,Austria
AU-2017-PF91208-42912,"2017-06-26",Peter Fuller,"Stockwell Clamps, Assorted Sizes",1,Fasteners,Office Supplies,Vienna,Austria
AU-2017-PF91208-42912,"2017-06-26",Peter Fuller,"SAFCO Chairmat, Red",1,Chairs,Furniture,Vienna,Austria
IN-2017-MH177857-42923,"2017-07-07",Maya Herman,"Belkin Numeric Keypad, Erganomic",7,Accessories,Technology,Geelong,Australia
BU-2017-DP310519-42924,"2017-07-08",Dave Poirier,"Green Bar Cards & Envelopes, Multicolor",2,Paper,Office Supplies,Varna,Bulgaria
IN-2017-AA103751-42926,"2017-07-10",Allen Armold,"Hoover Toaster, Red",8,Appliances,Office Supplies,Kabul,Afghanistan
IN-2017-AA103751-42926,"2017-07-10",Allen Armold,"Rogers Shelving, Wire Frame",4,Storage,Office Supplies,Kabul,Afghanistan
IN-2017-AA103751-42926,"2017-07-10",Allen Armold,"Eaton Memo Slips, Multicolor",1,Paper,Office Supplies,Kabul,Afghanistan
IN-2017-AA103751-42926,"2017-07-10",Allen Armold,"Rubbermaid Door Stop, Erganomic",2,Furnishings,Furniture,Kabul,Afghanistan
IN-2017-AA103751-42926,"2017-07-10",Allen Armold,"Eldon Box, Blue",6,Storage,Office Supplies,Kabul,Afghanistan
EG-2017-EB411038-42931,"2017-07-15",Eugene Barchas,"Hon Shipping Labels, Adjustable",2,Labels,Office Supplies,Alexandria,Egypt
ID-2017-KL166457-42933,"2017-07-17",Ken Lonsdale,"Dania Corner Shelving, Pine",2,Bookcases,Furniture,Canberra,Australia
ID-2017-KL166457-42933,"2017-07-17",Ken Lonsdale,"Memorex Numeric Keypad, Erganomic",2,Accessories,Technology,Canberra,Australia
ID-2017-KL166457-42933,"2017-07-17",Ken Lonsdale,"Fellowes File Cart, Wire Frame",1,Storage,Office Supplies,Canberra,Australia
ID-2017-KL166457-42933,"2017-07-17",Ken Lonsdale,"Motorola Office Telephone, Cordless",5,Phones,Technology,Canberra,Australia
ID-2017-KL166457-42933,"2017-07-17",Ken Lonsdale,"Sauder Classic Bookcase, Pine",4,Bookcases,Furniture,Canberra,Australia
US-2017-SR204255-42937,"2017-07-21",Sharelle Roach,"Eldon Lockers, Wire Frame",3,Storage,Office Supplies,Buenos Aires,Argentina
US-2017-SR204255-42937,"2017-07-21",Sharelle Roach,"Cisco Signal Booster, with Caller ID",6,Phones,Technology,Buenos Aires,Argentina
US-2017-SR204255-42937,"2017-07-21",Sharelle Roach,"Sauder Classic Bookcase, Traditional",2,Bookcases,Furniture,Buenos Aires,Argentina
US-2017-LL168405-42939,"2017-07-23",Lauren Leatherbury,"Acco Hole Reinforcements, Economy",4,Binders,Office Supplies,Mar del Plata,Argentina
US-2017-LL168405-42939,"2017-07-23",Lauren Leatherbury,"Hon Coffee Table, with Bottom Storage",2,Tables,Furniture,Mar del Plata,Argentina
AG-2017-MO78003-42948,"2017-08-01",Meg O'Connel,"Breville Refrigerator, Red",1,Appliances,Office Supplies,Sidi Bel Abbes,Algeria
AG-2017-MO78003-42948,"2017-08-01",Meg O'Connel,"Boston Sketch Pad, Fluorescent",1,Art,Office Supplies,Sidi Bel Abbes,Algeria
AO-2017-BE14554-42954,"2017-08-07",Brad Eason,"Apple Audio Dock, with Caller ID",1,Phones,Technology,Huambo,Angola
AO-2017-BE14554-42954,"2017-08-07",Brad Eason,"Epson Card Printer, Red",4,Machines,Technology,Huambo,Angola
AO-2017-BE14554-42954,"2017-08-07",Brad Eason,"Memorex Memory Card, USB",1,Accessories,Technology,Huambo,Angola
CM-2017-LB673522-42963,"2017-08-16",Larry Blacks,"Smead Lockers, Wire Frame",1,Storage,Office Supplies,Bamenda,Cameroon
IN-2017-CR125807-42968,"2017-08-21",Clay Rozendal,"Advantus Push Pins, Bulk Pack",3,Fasteners,Office Supplies,Port Macquarie,Australia
IN-2017-CR125807-42968,"2017-08-21",Clay Rozendal,"BIC Canvas, Blue",5,Art,Office Supplies,Port Macquarie,Australia
IN-2017-CR125807-42968,"2017-08-21",Clay Rozendal,"Enermax Note Cards, Premium",2,Paper,Office Supplies,Port Macquarie,Australia
IN-2017-LS172307-42974,"2017-08-27",Lycoris Saunders,"Ibico 3-Hole Punch, Recycled",2,Binders,Office Supplies,Adelaide,Australia
MO-2017-LC705086-42980,"2017-09-02",Liz Carlisle,"Ibico Binder, Clear",2,Binders,Office Supplies,Casablanca,Morocco
MO-2017-LC705086-42980,"2017-09-02",Liz Carlisle,"Rubbermaid Clock, Erganomic",8,Furnishings,Furniture,Casablanca,Morocco
MD-2017-MC742583-42991,"2017-09-13",Mark Cousins,"Hon Chairmat, Red",2,Chairs,Furniture,Chisinau,Moldova
AJ-2017-SH99759-42994,"2017-09-16",Sally Hughsby,"Rogers Folders, Wire Frame",1,Storage,Office Supplies,Baku,Azerbaijan
ID-2017-MG176957-42995,"2017-09-17",Maureen Gnade,"Hon Bag Chairs, Black",2,Chairs,Furniture,Canberra,Australia
